game_id,user_id,rating
337720,8878733,3
215530,11999790,5
1286880,6525156,3
221040,9142291,2
511740,6639747,3
113400,6449636,2
955050,5954946,4
581130,11619843,5
375950,6731288,3
531510,3388022,5
307690,10676276,5
280160,13407522,3
487220,7284035,4
1483870,2596673,4
1439300,11597788,4
525510,6693672,3
242920,12031199,3
951430,3070818,3
262410,5733497,4
334040,10226552,2
1097200,9663128,5
1008710,2612448,4
1761630,5789775,4
1194050,11470011,4
290380,8190937,3
67370,5220555,3
788100,13087422,3
1486630,9769478,5
631510,9226256,3
291480,7755017,2
698780,8740693,4
19980,1156226,3
33930,9984711,3
1342620,7676412,3
434460,9296284,4
359840,5684662,2
224460,13075737,4
1043340,8379052,3
1003010,5892738,2
384190,8218939,3
253250,11913986,1
201790,1190661,5
1189630,7663278,1
28000,11730154,2
214340,4090434,5
40960,9309956,4
235540,10071955,3
221040,11036395,3
222880,4182008,2
203990,12251902,5
449960,694503,5
234080,3927046,5
3910,11626788,4
313690,6580787,3
956030,4564591,4
474980,11220710,4
257420,7708827,2
393420,13411138,3
227060,6496703,1
228300,11913716,3
41070,6268867,4
1549750,4120952,1
204100,7827894,5
34900,4350914,4
466130,14100671,3
350080,11195090,3
261110,11405663,4
71340,11568193,3
446800,11631748,2
206420,2041672,1
1782210,13771177,5
1161170,9663840,5
224980,8609378,2
273110,13710691,3
1415140,14082894,3
291480,12318868,5
397060,11557145,4
220,6741844,4
300,6097688,3
278360,11594612,3
1949190,5284786,3
24240,5525042,3
1816670,14180094,3
223710,2026952,4
251130,6698259,4
219780,11912997,4
647960,14138326,3
228300,668435,4
1549180,11984030,3
1504500,10123619,3
670290,2721537,5
790740,13824055,5
829590,8148660,3
994140,8265243,3
323850,7848737,5
900400,4940273,5
555570,8918964,3
393430,2505528,3
1484900,2915239,2
219640,5394254,3
595140,10030024,3
1094000,666970,3
595690,11180952,3
375910,13164825,4
1189630,12418306,5
48000,4374608,4
270210,12996833,3
1782210,1381537,4
1528570,6206099,3
787860,7368466,5
276810,6173705,3
222880,5279123,4
1563180,12424682,3
638970,3810809,3
454380,4488920,3
1782210,2719082,3
402180,12892962,2
689830,4562036,3
464920,4097676,4
1301720,3068037,4
1782210,2435157,4
1182370,3456808,4
1038250,1419147,5
722730,3474960,4
823130,912090,4
238210,8997434,4
858760,8971959,3
312200,9081221,3
792300,12594263,3
389570,6292665,3
38410,12029635,3
336940,24284,3
250320,1007366,3
402330,6430221,2
306760,147955,4
1127970,14184168,1
13500,2797116,5
1314140,1796142,3
1872550,4805720,5
736220,10410598,5
582890,10061302,4
760160,5775357,4
546080,7160406,4
387290,13297427,5
953580,6473872,5
1238820,10394803,2
364470,766038,2
219890,9746041,5
313160,403753,5
550650,9089994,3
480490,12154560,3
746560,12015582,4
567630,1384738,3
451020,6645499,3
220,36267,3
342180,11275491,1
462770,6321474,4
1250,12396965,3
910490,8638406,3
1142100,1085635,2
755790,8409111,2
921060,10873259,2
248610,6493640,3
243470,5482356,2
871530,14079309,1
1227890,10581090,3
1101190,6205971,1
418070,5131490,4
368070,6599862,3
1782210,3179758,3
1966900,10890188,3
303210,13422493,4
1238000,1856831,5
254880,7322808,5
1250,3129824,3
444590,3030788,3
650510,11551890,5
595280,11576435,4
531730,6479207,3
222520,4311033,4
104900,6547198,4
396710,8158679,3
6310,9914822,3
1283130,1450088,5
286260,5426595,5
220,10506103,3
313400,8133200,4
107100,7194285,3
1782210,6523273,4
433850,7371991,2
204180,7067490,3
946050,9070216,4
532840,7205158,4
349040,12488775,2
287920,3986268,3
600080,10696165,1
449680,3212713,4
219640,5493142,3
1257290,8837467,3
9010,11364043,4
1225590,6307371,3
921590,5795580,4
851800,6756773,4
349040,4618737,4
544920,10939273,4
17330,4891399,2
50,7234994,5
296830,10694043,2
1172450,6393307,5
242780,11380520,4
24240,11382071,3
569530,11032356,3
939960,10456279,3
787860,10935360,3
438040,5586680,3
387290,8944676,5
753650,909725,1
403190,7339777,4
304240,11280180,4
331480,10357856,4
262410,5049415,5
1175460,9690878,2
251990,13096801,4
307880,8964385,2
1283220,6788647,4
790740,10051762,3
851100,7579410,3
55100,391083,5
364470,12974700,2
1227280,1709280,3
657200,7451069,3
13570,6179360,2
108710,10957223,3
728540,11546984,4
220,5623342,3
327030,10691481,5
1591520,4973734,4
1486690,4680900,5
230050,3076851,3
921780,5331584,2
232050,13866792,3
1135810,10247678,3
349040,14187540,4
70660,5525719,5
678950,8992148,4
360170,3633080,4
557600,8218799,4
1787090,10912926,5
657200,8698398,3
202750,4241767,5
732370,8838311,3
434570,8337774,4
823130,1294202,3
235800,6279325,4
1368030,10617200,5
850450,9713463,3
957790,13313004,3
1135300,12769929,4
324810,7252540,3
38720,5549044,3
447310,7606019,3
262190,11934474,1
1218210,6531639,3
244630,6621813,5
794540,12605556,4
1127460,5711544,2
464060,1521194,3
360430,7268953,3
349040,4143636,3
3330,1390357,5
1590320,1589754,1
394700,7142014,5
1478160,46473,3
232430,9855123,2
230820,10757909,4
769560,12602927,3
237930,1876894,3
782660,5230360,4
910630,8296136,3
1122050,13484540,4
936180,3316310,3
389140,10208938,3
423230,7219383,5
678950,5195550,4
703700,12446405,5
555570,8985021,1
817510,5185664,4
486310,11474732,3
552590,11692015,3
316790,1956532,5
1140440,10259868,3
1153430,5725527,4
206190,5981724,3
1049100,9038415,5
578620,13237505,4
821880,2370342,4
718590,12784699,4
1148650,7249251,4
1511270,8780368,3
40950,13631689,4
434260,2596366,4
409380,7132365,4
1833300,9735925,3
787860,2859046,3
113020,7498466,4
278360,3053745,4
1782210,1601420,3
64000,12209459,3
764050,3959725,3
238010,7992788,3
1006150,3526514,2
349040,1197505,4
1283130,9778748,3
274940,3383311,2
1046930,1035269,2
979690,13832065,3
566160,9491757,4
1782210,9650179,3
466910,7252221,2
351970,3338678,4
650510,6101106,2
219640,279673,3
50300,14086186,4
358130,12004806,4
998740,6200798,5
221910,6922301,3
678950,11010906,4
354240,815317,3
1145030,9701871,3
397900,12893929,5
1223870,4484672,3
12360,175783,4
314000,12483622,4
460790,8805058,4
1713610,3471544,3
38400,11271319,4
869840,10153260,4
1392820,2176412,3
1289310,1356978,3
211500,12865043,3
981430,11819715,3
64000,7161647,1
387290,11109750,5
252250,11330155,1
637670,3971874,5
625340,9586628,4
248570,6311861,3
332310,9300784,5
299050,10339374,3
270570,4855188,5
204530,11373793,5
1330660,3618196,5
525510,31912,3
969990,5176718,4
833360,6312653,3
1162520,13012498,4
215530,1404003,3
215080,6853085,4
360940,8940909,3
222980,11553593,5
265890,4469462,4
629910,6748595,3
220,3222395,4
1282730,2088493,3
674020,1254872,3
112100,12009529,3
753650,12281761,3
692840,5378792,3
537450,7289613,2
618740,7896422,4
698780,11337031,4
1275350,1084078,4
1244800,11421482,2
348460,1253783,4
605920,9477337,4
222880,6934490,4
360830,12241941,5
1189630,7404329,3
253710,9299168,3
589290,7119801,4
13570,5266340,5
324160,7722856,4
250320,9508005,4
298240,3709900,2
255870,2615748,4
325730,3632888,3
349040,10700556,5
225020,6826352,4
1397920,9108096,2
494430,5030028,4
698780,14019000,3
35720,5160534,3
1264280,1871067,3
387290,10015363,5
384110,7113415,4
274940,7067858,3
22350,6988209,3
35720,11854587,4
1025250,1177141,3
812810,11530716,4
579820,3205463,2
1289310,14284348,3
610080,1379929,5
824190,12247985,4
349040,8360367,1
780350,9254838,4
219640,314924,5
465720,11085637,2
582500,2327904,5
514310,7391611,3
834910,13895814,5
50300,11718750,3
474960,7915327,3
1406990,2093299,4
331480,12400521,5
1554790,11657620,4
312530,4305683,3
248610,8634337,3
333600,5844695,4
40300,12211071,4
433350,8743146,1
673130,7649736,3
250680,2052344,2
354160,5154285,3
220,8913869,5
1241510,9667730,3
460790,4034241,4
434650,10088130,3
362930,8618579,4
1448030,13077525,5
1587560,7545347,5
903950,1043926,2
746620,12543858,5
41070,2271249,3
473690,5209793,3
47870,6705888,4
1194830,11728329,3
337320,1877819,3
485510,9563626,5
834910,10013617,1
1154810,7759308,5
673130,5652484,5
346120,6132414,3
792300,13643021,2
859580,8002904,1
439190,7334965,4
582550,2153616,5
900270,13598649,3
809020,7688911,3
206420,103351,3
489610,10171670,4
237930,3106305,4
202750,9769684,5
362490,13695415,1
1227890,3300976,3
1801650,2989302,4
1049320,6649481,5
4720,5321137,4
1111210,4986383,5
674020,12002717,2
9180,9923736,5
310510,5742011,5
228300,9350952,4
610360,661035,3
418250,3174904,1
368070,9543654,4
10680,11457985,3
575640,7256658,3
1178880,9623466,5
12360,10440521,3
70400,8804192,5
50300,8825038,5
1016110,13304036,5
1178490,13885771,3
1022450,3267649,4
459080,8030522,1
1395560,13319240,4
1487590,1017798,4
641080,6185454,4
1818450,9653475,2
1227890,4900400,5
878380,13323750,5
420000,6283163,2
299950,2847646,2
760160,1221437,1
38400,926772,4
589870,8753757,4
480430,3541147,3
349040,1153251,3
1911390,5747320,4
807120,8629568,3
270850,11808812,5
349040,1219577,3
1506830,5891795,2
1058380,2101618,5
1008710,4754787,3
385560,5581563,2
833360,14210243,4
1714320,1253169,4
1483870,2118748,4
307690,11063833,3
221040,4807614,4
345240,7610297,3
603030,11089811,2
438040,5358590,2
1816670,8301804,3
1295510,14045934,4
755500,9453320,3
102600,7780102,4
1129310,8458050,5
391720,9334301,3
1113560,8609903,3
35720,3487855,4
220,5690527,4
50,5236472,4
578620,11690300,4
250320,14187421,3
406550,4228606,5
266510,10172132,5
765940,10852725,4
1093910,13635174,4
221040,10106268,4
462240,11764552,1
4500,7271888,5
1056960,8617040,2
71340,8661172,2
344770,6672385,4
1481780,8178940,4
1007400,5779368,4
638970,5986110,3
369990,7580145,3
551450,12290191,3
1205240,13022900,5
301520,12348465,3
1263070,1504226,2
1092660,14139046,4
7000,8925275,3
1250760,819792,4
745810,2043276,3
495140,10694722,4
528550,9032323,3
1138650,5414877,2
1816670,5924163,3
349040,13785795,5
1782210,9555119,3
1226990,10001368,3
1085520,6828902,2
1238000,11801138,4
1293160,3097205,5
41740,1375939,4
441870,6684789,4
747610,10121413,3
574200,11864384,3
374570,1517457,3
1587560,13847362,4
1354520,11785394,1
562860,11690217,4
511680,11197110,3
41070,8082502,3
368370,6199972,5
693800,2380169,3
350080,10024175,4
427290,12251318,2
48000,13899455,4
324310,1638052,5
388390,3492627,3
225640,11128880,3
879160,9444574,3
243220,10468602,4
245620,11773882,5
1019590,6009050,5
601430,12270446,4
924140,2252211,4
792300,3585284,4
6880,8609813,1
465490,11979428,5
742460,5243472,4
333420,12887231,5
952250,13536974,3
726590,4081783,3
823130,9146749,4
637670,11731005,4
495140,4810087,4
678950,1762071,4
364470,12942152,4
821890,1618265,4
1046930,8398620,3
249330,11726921,2
994280,14123991,4
388880,8771338,2
104900,6255366,3
625960,6067667,3
1229900,5114497,3
893180,8963119,2
50620,14007849,3
367120,4725446,4
1243670,11996580,4
1020800,1811790,5
1125480,226103,2
1604240,9271880,2
1590320,33133,4
71230,11216171,4
1132910,3017517,4
464920,6683961,3
243470,3718435,5
738060,12693926,4
1117390,5563426,3
209670,5864523,1
32460,7992831,4
342180,12146335,5
46260,5120144,3
753420,6232408,1
320240,2835596,2
555570,9334946,5
247020,12741582,3
1029550,13796677,4
420290,4160457,4
237990,10234145,4
421050,8223404,1
606280,5901974,5
1170760,11587439,4
6910,6875822,4
1407420,9937598,5
546080,11058694,4
554620,9211247,1
851100,12336801,3
297130,1686569,4
1891700,11439657,3
287920,13914990,3
221640,2601423,1
247430,7891378,4
55100,13019468,2
1373430,42528,4
332800,2141921,4
312200,6830566,3
781440,13026704,3
485510,10946183,3
457680,11204318,3
698780,817373,3
1715460,9852788,5
559210,2192655,4
278360,13129141,3
327030,13722132,3
553640,6785503,4
738520,8522619,4
512470,12761448,3
1407420,3293535,3
241410,10047339,4
337320,13634356,4
881920,313375,5
939960,10092400,3
616560,3772099,4
678950,8723699,3
438040,13219862,2
301520,8697688,3
333600,8314827,5
1045720,6290743,4
556280,3492627,2
360430,10125204,1
559960,3711244,4
337320,2022145,3
539720,11105140,3
420110,5828957,3
559210,11452107,3
1184050,10590192,2
1090440,12548934,3
35450,4820431,3
589870,9853084,3
310950,3680468,4
213650,3315233,3
752480,9287720,2
515180,12376954,3
291480,7694532,5
1506830,1347365,5
1930,10844116,3
390560,10296598,3
434210,1978998,4
247020,5449875,4
391720,3735939,3
388410,5664106,3
298030,10082339,2
1346010,10406435,3
787860,11720551,3
635320,14218982,5
1049800,13271685,3
313500,9176057,5
1519310,11036144,2
1048100,12497303,4
428750,2843228,4
1150080,533894,3
1170880,744288,4
347830,4819562,4
937170,6840538,3
298240,12541956,2
1506830,4464713,2
406150,6134563,3
533300,4789053,3
244930,1395990,2
1044620,6630575,4
65270,14177247,1
480490,4039138,4
1054490,1570294,4
1506980,12524380,5
1506830,3331587,3
1506830,3737008,5
738530,11478392,1
682480,3405777,2
648390,7144065,3
1119730,7623577,3
589290,7977253,3
497180,12722547,3
272510,6329970,2
539470,5549349,3
239160,11324553,2
457210,10016114,3
384190,11226316,4
1957990,10380565,3
300380,10688650,4
760160,4926921,2
1727650,14122947,4
1325200,3905136,4
50,7745900,4
1560500,11740234,2
569860,13948795,3
1334730,1072061,4
291480,8897306,4
313160,7662078,3
1283410,5577320,3
480490,47321,4
1782210,8164092,3
300380,11452847,3
474960,12161360,2
206440,12054219,5
209670,11940867,4
253710,12644462,3
1029550,3612989,5
260230,13981472,5
206420,2743017,5
3700,5210879,3
1392820,11569618,3
1112890,7647878,4
871980,7660575,4
536220,4991136,5
6920,7468388,1
670160,10206733,5
1477830,10544911,5
1213750,5760502,3
955050,2980318,5
1325200,204979,5
1046030,9401853,4
409710,10263177,3
399670,6303656,3
857450,10420377,3
266010,14152395,5
294810,11606688,4
714800,1329116,3
337320,2922786,3
269250,9097842,3
550650,2357811,4
1375760,12754486,3
245620,13305891,3
288160,7241860,3
618970,7913442,3
550320,11202995,4
8190,6296930,3
253710,13518216,3
459010,12180591,2
204300,2664308,4
1325200,4118916,3
744190,7575520,5
397900,9502246,4
94400,11705176,5
293780,9467005,2
243470,9939882,3
1352330,13355365,3
350080,8768572,4
204100,3966238,1
352400,7990815,3
993090,8749081,3
674520,8848630,3
420290,7302441,3
766280,2231053,4
517330,10447398,4
656350,3794158,4
384630,8323909,4
284870,1506563,4
1682260,12322762,5
1046930,13527976,3
272230,7500596,2
785260,10421619,2
991780,10006174,3
310950,12016477,4
446800,9470079,4
250520,6165275,5
267530,7483868,2
285820,10235882,5
485510,9091715,2
1445630,3087977,4
1352930,6606691,5
363980,11366034,4
368070,7409743,3
992070,11164169,5
1144770,8755056,4
558100,6731435,4
397900,13701700,4
418340,4833688,3
35140,1449797,5
35450,1120739,4
621000,6470636,4
268870,51196,2
386620,13247506,3
1136160,12563592,3
1726400,13176406,4
543460,14030917,2
587430,8140881,4
303210,495680,3
239350,13286214,5
892860,8388669,3
1113940,13474580,1
485510,726917,3
1782210,10493607,5
35140,9170828,5
231430,7562481,3
408900,9612010,5
33620,2996867,3
334420,9497771,3
8190,747120,5
1543030,12359231,2
2057080,1788982,3
1284410,5265034,2
1919460,13289925,3
301640,13020140,3
1136160,8193514,3
274940,3384174,3
923470,10497949,4
217750,6796809,2
285160,9392076,3
225080,7241405,4
433850,2503125,4
1325200,11804280,5
464780,13685289,3
323470,10641931,3
347720,4328227,3
324310,8572962,4
616000,9977947,3
1562700,12408066,3
346250,1840080,3
70000,6584067,4
207420,14285789,2
4500,6297865,5
206440,6647528,3
390520,14251962,3
360940,2875041,5
1397920,11932735,5
823130,8438840,3
739980,13356310,2
760160,1598220,3
787860,7260467,4
480490,11357739,4
217290,7149500,1
8190,12642331,4
599080,8182370,4
244050,12624599,1
360430,6029178,3
429780,6676757,3
1271280,9379029,3
677620,10945619,3
992070,11027095,3
1966900,18711,3
1046930,8419246,4
1038740,10120531,3
32630,8043825,2
422510,7438147,4
442070,12860696,4
208670,12258747,5
70300,10375713,3
562220,6118192,3
1139890,9519451,3
387340,9142107,3
2184130,6997743,4
691080,3969833,5
611500,9668063,3
360430,8162740,1
842150,13379014,3
339350,11214202,4
352400,10100657,3
816090,11543704,2
423230,11900167,4
1844650,14060239,4
370280,731875,4
578620,13208973,4
625340,5519382,3
1426110,7166746,2
787860,784928,5
1634680,2782183,4
838350,6978684,3
108800,3321965,4
234650,11415566,4
2098350,6514726,3
618140,8166435,5
844870,12900128,3
1757680,5243774,3
616720,5733671,3
499520,4200192,5
6910,12221307,4
1162520,13182609,4
664780,13200035,4
108710,6967427,4
588190,7524122,2
292910,11322123,4
617160,2792542,4
564700,9894860,4
589290,11933672,3
1051310,2216971,5
813820,9491578,5
213330,748899,5
844870,10156441,4
220,14248474,4
365960,6295582,3
1969080,12158806,3
611360,10365191,4
625960,5963084,4
433530,6242973,5
297000,9099450,3
307690,8662819,3
636150,11683917,3
480490,4728877,3
304240,12675527,4
1173690,9874706,3
313740,3193843,2
323580,8376536,2
684450,11909359,4
40990,8671994,5
204030,8324534,4
813820,6973890,2
360430,12842190,2
220,8788267,3
367270,993999,1
1445310,7194956,4
333600,5541184,4
2015620,8917915,3
451780,4112798,2
350080,7182690,3
296470,11771132,4
790740,8565434,5
523780,201110,3
1495420,694051,3
1321270,9137712,3
1375870,10295286,4
1714040,12619126,5
236150,8013092,3
332800,14216812,3
284830,10094568,3
939960,12229169,2
774201,11213693,3
736190,9305835,3
485510,13076029,3
447820,4176577,3
39000,10126416,3
35450,12184900,5
499660,7085955,4
234390,3491572,4
304410,3392120,4
1295900,7442464,5
209000,6731819,3
385800,12892274,3
19900,13069490,4
204300,5871138,4
200900,13958107,5
421170,12349878,2
1244800,6693506,4
253710,1783781,2
1241510,13504067,3
446020,10886042,4
1128000,5824361,2
728530,5212930,4
218820,3922992,4
788100,11772781,2
291480,12464584,4
232050,11419419,3
743890,4339832,4
698780,11788685,4
530890,12441926,4
238010,4262341,3
310950,5213430,5
1163550,3029579,5
6870,13309299,4
1782210,2118160,4
427880,1651959,4
206440,4735681,3
657200,6287361,2
1927780,9855304,3
765410,10958629,3
34870,9551078,2
1718160,3447385,3
992740,3611207,3
211160,10103515,4
433850,5205346,2
70400,7583496,4
417880,7580975,3
1107790,8595737,2
1363430,11428761,5
409710,11707101,3
399420,7986397,3
212480,8354868,5
489380,11317098,4
1367530,3834517,1
312530,6039312,3
236090,13399548,5
358130,7078448,4
1590320,2890974,5
12900,12291851,5
537800,1914634,3
533300,9538139,4
50300,950953,1
844870,10972553,3
108710,11232999,3
1282730,10492070,4
15520,7639178,5
1755350,8510951,4
1782210,4722577,3
353640,12240459,5
4500,9722174,4
239160,12169614,3
1021100,4514240,3
657200,7056859,3
1178830,856300,3
539720,13454340,3
113400,11883491,4
1161870,14173506,4
862690,5279325,4
601430,3774719,3
252410,2905270,3
866540,5056654,4
220780,2625888,3
231430,7220864,1
578850,9039276,4
107100,12413042,5
643200,12579657,4
882110,8183494,3
420530,5689643,3
823130,10006537,3
385800,2231898,4
1085510,14178639,3
1009850,5103244,5
1046930,6989451,1
1069740,5843842,3
555150,10527904,5
1277940,8767800,5
1588870,10166869,2
233150,5691813,5
491950,8712981,5
554620,4462106,5
612020,9403584,3
559100,5123449,3
568090,596642,2
558990,6735304,5
726580,14133400,2
339230,610600,3
1559390,9712323,2
441870,580369,5
1782210,3919280,4
755500,9744393,2
1377450,9609209,5
204340,11453109,3
362620,5608335,4
21000,2474347,4
206420,11854947,3
1213230,13099651,4
50990,4037635,4
1418100,7916335,1
218640,5181887,2
980610,9722293,3
349040,12337759,4
1384770,1234570,5
573080,8422849,4
575480,9869637,3
393420,6767815,4
1815780,3257930,4
107100,11695419,3
57690,9115767,4
823130,892715,4
300,5929373,3
862690,1932442,3
359050,2273037,5
802870,10348033,4
220,176154,3
760160,2201825,4
481110,6567831,5
314970,12845344,4
1506830,13171663,3
1024890,7177119,5
495890,12037193,3
1241510,9878127,4
710470,4302585,2
219640,7623262,3
365160,10332275,4
1172450,8258429,4
1072500,10511276,3
291480,2996677,4
674020,5556007,2
397060,12056197,2
1656780,5043877,2
678950,38974,4
245280,5602082,5
307690,2849998,3
423230,5728671,4
301640,8619492,4
223810,10441415,4
1085510,3302937,3
533300,9463143,3
299740,8518612,4
1727650,3360898,4
1113560,3643493,2
243800,9745621,3
698780,13854609,4
312610,7132239,4
12810,10281479,3
944220,374640,3
618140,13036973,2
543140,5438043,3
420530,1096003,3
261110,5506763,4
31270,11684041,3
496300,11888390,3
308600,3813423,1
677620,11750261,2
206420,7897476,4
1120480,3036421,4
244070,11448880,3
770390,12109875,3
465720,1135971,4
823130,34716,1
388210,208444,3
252410,1230222,3
323780,6538220,5
1374840,12439202,5
34900,12900495,4
40950,11914738,4
360940,5186019,3
108710,8181862,1
288930,6913347,3
1048100,14044867,2
270130,12777366,1
1702320,10562337,4
414740,4771854,2
952860,5336287,2
215510,13890633,5
220,5517404,4
342580,8819602,4
991780,11006719,5
812810,6986636,5
222880,13643605,4
107100,10617309,3
33930,3990924,3
420530,6924018,3
1088150,8462618,3
420110,4895841,3
433850,1319170,2
1080410,289249,4
480450,6442326,3
1115050,9483604,3
611500,6038946,5
307690,7260189,1
311730,6339963,4
1156900,67790,4
1222690,890449,4
1283970,11285861,5
994280,4324020,1
39500,491795,4
356400,6382076,4
537110,6795181,3
544920,8824268,4
504430,11795408,2
237990,12192519,2
35450,12154803,1
250180,11182080,2
828070,13379510,3
385800,12685891,4
1469280,29700,5
435120,1866145,3
280790,6419636,5
50300,12866796,3
787860,12871783,3
433850,13190424,2
206440,14265658,5
451840,4249045,3
717610,13866950,3
951440,1831726,4
1018850,4691127,5
485510,11263442,5
1170880,8095705,4
2870,8004711,5
1166990,9228718,3
366220,6308804,5
1714040,13006633,5
1504500,2046314,4
410110,11898722,3
217140,6101101,2
251990,4560421,5
1298140,10969008,3
1606210,11703318,3
267980,7684611,1
350080,11332378,3
301520,10550149,2
1082430,4422819,3
91200,4073902,2
1506830,1416166,2
785740,140980,5
738520,481843,2
409660,10668747,4
301640,8029233,3
402180,8448881,5
435400,3244515,5
1286350,6009892,3
320040,9453721,4
211500,9736142,4
264200,6121113,4
1635450,8147076,3
1525700,353134,2
1517970,14067086,3
582500,7934212,4
1220010,10341135,4
218510,13678105,1
852220,11118911,4
360740,7444717,5
1283130,6062959,3
12830,9953441,3
98800,11185659,4
215530,7512416,3
266510,8988860,2
449960,1815990,3
480430,9867653,3
283040,9303758,1
1551540,13778256,3
1112890,6563514,5
1129190,13622838,3
1482620,5575204,3
1137460,3169376,5
1280770,7651611,4
462680,2161375,3
7800,4919025,4
936140,1491162,5
1361320,7744079,5
107600,10250716,2
893180,9452215,3
221640,1498409,3
1782210,3969538,4
350640,11047457,4
250400,11343043,3
1285670,6130851,4
1046030,6309261,4
1475380,788598,4
373930,67790,4
241600,5897913,3
434650,9096085,2
338810,10017255,5
1392820,14137981,3
1289310,13817786,4
350810,7957630,3
247080,10389668,4
779290,2799101,1
903950,272773,4
690640,3939083,3
1104450,10746242,3
542050,6183473,3
663390,5022226,5
899970,4481624,5
803600,9224583,4
1108370,12199186,4
238430,2143488,3
107310,5385572,4
274290,11743262,3
420110,3292240,4
618740,17009,4
1816670,3025973,2
388210,4812189,3
434570,13791592,4
4500,305888,3
442810,1609828,1
1046930,9521855,4
686200,2073493,5
577230,4174119,3
350640,11177598,5
324510,11415100,4
7510,3146070,2
838350,10045724,3
233290,1457862,3
716500,11432142,3
1029550,1189677,3
338390,13379224,1
539340,8767792,3
702810,12212167,3
278970,6097879,4
1714320,3219501,3
315460,12235631,5
396350,11663183,2
702050,13555344,3
356670,13250284,4
206440,4196023,4
250520,11830826,5
1483870,14250352,4
1005400,13552608,4
451340,10039500,4
400110,11307033,4
446020,7933441,4
1483870,325437,2
1064610,1119515,4
222880,6112733,3
406150,4358232,3
1782210,8568424,4
552280,8241970,3
1140570,12072273,4
597170,3183051,4
467380,13937725,3
232790,11112431,4
33930,841253,5
108800,3676377,3
563840,13925726,4
70400,11189088,3
532190,11784406,4
262550,6185726,5
1093910,8595143,5
544810,6724724,3
1550510,11074400,5
1506830,8479088,5
584640,12745040,3
1305420,2757496,4
257420,13408602,3
37400,4805554,3
1059990,12046912,4
520720,1284435,5
388210,12723569,4
1067520,1290077,3
208140,1189342,4
34900,603209,5
948740,6319919,2
8140,220680,3
1483870,8357656,4
261820,11211746,3
406150,4107599,5
1250,7349918,5
699920,13555147,3
743640,8888621,4
260410,8607049,2
389170,1440139,3
1517150,2461118,4
1816670,13879117,4
1239690,9053510,5
690640,12336343,2
253940,5250440,2
204060,5251140,3
1110100,5158326,4
483420,6477535,2
1506830,7582636,4
568930,7579760,2
35140,11091265,4
65790,6656260,5
515040,8059417,5
206440,9684010,5
1046930,10084369,4
280790,8013760,2
576770,5491460,2
674020,8964049,2
9200,1045371,3
1023550,7225315,5
387290,3182984,4
3900,13610763,4
352400,13933254,3
738060,10791696,3
225320,11667109,4
261760,4788974,5
965200,5707276,5
246580,4035359,3
262260,8633364,4
1063190,13074223,3
589780,12239630,3
943380,1215152,5
1212620,7050758,4
9350,6249605,3
235800,223029,2
591460,6748999,3
610370,12766777,3
1009290,6998721,2
638970,6079168,4
705290,8273007,3
280790,5793368,4
702670,11093597,3
1618540,10545486,4
274230,1985443,5
383840,11762993,3
759740,3091318,3
227100,5601793,2
221910,6714172,3
994280,8653939,4
962730,7742876,3
1163550,10374392,4
8190,13413546,4
359510,13406844,4
368360,8593017,3
21130,12748637,3
360640,4406356,4
548570,303089,2
227940,12069095,3
1241510,3752921,3
356670,10724145,2
251290,494724,3
1907720,5814503,3
1075200,11827048,3
245280,3957508,2
1371630,11043476,4
209000,7358919,4
360430,7898732,2
96100,1365585,3
204300,14021934,3
970960,13995140,3
40990,13299916,5
464920,660242,4
535480,3410078,3
505170,9828018,4
1782210,2921906,4
950670,5217972,3
242920,13909573,4
1109570,2998921,3
260230,6318854,5
584640,70928,3
531510,7922770,3
347830,11565201,4
248570,13402335,4
760160,4464606,4
105450,8411106,4
374280,5412174,4
214340,29694,4
602700,13331763,3
206440,4003420,4
269710,7433280,3
42960,4970853,2
237930,13835535,2
335620,3522222,4
294860,9041770,4
866800,8824626,4
298360,10123716,5
334420,4819468,4
1406990,10644844,5
206420,9631575,3
733070,13210602,4
1085510,9438312,4
597170,1399267,5
670290,13678495,2
71340,5445079,3
349210,672484,4
780210,6821668,5
1005930,4476887,5
969990,4906489,5
367120,2706927,3
1927780,8760555,4
67370,2916369,5
220,9232077,3
843890,8776265,3
438490,4562318,3
1046930,4503923,5
299600,12553820,3
311340,4321582,5
50300,7193650,3
204100,13383843,3
526160,5252863,3
433950,4843277,5
436320,10489948,3
638970,1157321,5
113020,10401188,3
1238000,9876903,5
337320,1657039,3
221040,13528368,4
225080,6084133,4
443810,9159658,5
304410,8840152,3
260230,6477531,4
34830,14176651,2
480490,11394507,5
349040,14082191,5
589870,2319419,3
396750,6860337,2
434260,12130450,3
986800,13017633,4
408900,11201211,3
1113560,14142334,4
431250,14223043,5
219640,4917990,2
273110,6300798,4
12130,11553593,3
1012240,9426418,4
33930,13174622,3
350640,497530,3
261110,4805110,4
248610,1412038,3
678950,6724162,3
238090,7849331,3
365450,3316085,5
375950,13277950,5
464920,8780621,3
1029630,5565476,2
20510,8087023,2
1526490,7682577,2
998740,1252844,4
368070,2137608,5
1573630,5977622,4
221040,13070810,2
718590,10787718,1
460790,6434527,3
1514930,5400286,4
11450,464602,5
1587130,13644393,3
291480,10906089,3
673130,6064735,3
698780,11632448,3
1344530,11737643,4
360430,9692,3
1434950,3763486,4
91700,14201387,5
283290,627103,3
1782210,13491094,3
291480,9420833,5
71340,622812,3
1047440,8148349,3
1460090,11921053,4
